id,label
732566344697143000,0
732566344705692000,0
732566348899869000,0
732566348929237000,0
732566348891455000,0
732566348895654000,0
732566348912570000,0
732566348904174000,0
732566348904071000,0
732566348891591000,0
732566348899979000,0
732566348929335000,0
732566348912546000,0
732566348904182000,0
732566348899963000,0
732566348929340000,0
732566348912570000,0
732566353123545000,0
732566353106723000,0
732566353119486000,0
732566353123512000,0
732566353123500000,0
732566353123652000,0
732566353094300000,0
732566353085878000,0
732566353119306000,0
732566353098510000,0
732566353119416000,0
732566353089946000,0
732566357309592000,0
732566357305254000,0
732566357301137000,0
732566357309456000,0
732566357313790000,0
732566357301170000,0
732566357288456000,0
732566357309559000,0
732566357280236000,0
732566357309542000,0
732566357284295000,0
732566357309592000,0
732566361512116000,0
732566361503752000,0
732566361491149000,0
732566361491149000,0
732566361482879000,0
732566361486955000,0
732566361487102000,0
732566361491145000,0
732566361503900000,0
732566361491288000,0
732566361491288000,0
732566361474470000,0
732566361491317000,0
732566361503736000,0
732566361495458000,0
732566365689651000,0
732566365677232000,0
732566365677195000,0
732566365689676000,0
732566365677228000,0
732566365693956000,0
732566365672968000,0
732566365685584000,0
732566365681398000,0
732566365693960000,0
732566365677203000,0
732566365668807000,0
732566365702361000,1
732566365693874000,1
732566365702369000,0
732566365681426000,0
732566365698134000,0
732566369879777000,0
732566369900716000,0
732566369892327000,0
732566369867158000,0
732566369896665000,0
732566369888244000,0
732566369892471000,0
732566369896522000,0
732566369892327000,0
732566369888150000,0
732566369892344000,0
732566369875550000,0
732566369871528000,0
732566369879896000,0
732566369867321000,0
732566374095061000,0
732566374074057000,0
732566374057279000,0
732566374086808000,0
732566374086803000,0
732566374095020000,0
732566374095200000,0
732566374065836000,0
732566374086808000,0
732566374095159000,0
732566374082437000,0
732566374078382000,0
732566374069887000,0
732566374082437000,0
732566374074200000,0
732566374082453000,1
732566374078374000,0
732566374069895000,1
732566378251571000,0
732566378259997000,0
732566378285171000,0
732566378264191000,0
732566378260107000,0
732566378289336000,0
732566378264175000,0
732566378260075000,0
732566378264318000,0
732566378264318000,0
732566378264171000,0
732566378285142000,0
732566378289476000,0
732566378289435000,0
732566378289496000,0
732566382445924000,0
732566382483636000,0
732566382479565000,0
732566382475285000,0
732566382471221000,0
732566382475391000,0
732566382467002000,1
732566382479585000,0
732566382475248000,0
732566386656961000,0
732566386661167000,0
732566386644419000,0
732566386644423000,0
732566386640224000,0
732566386644517000,0
732566386644488000,0
732566386661200000,0
732566382475280000,0
732566386673877000,0
732566386678059000,0
732566386640200000,0
732566386678043000,0
732566386665361000,0
732566386661331000,0
732566386673914000,0
732566386665476000,0
732566386669703000,0
732566390847111000,0
732566390847066000,0
732566390855500000,0
732566390863987000,0
732566390838792000,1
732566390859686000,0
732566390847213000,0
732566390842876000,0
732566390872232000,0
732566390855471000,0
732566395037188000,0
732566395028951000,0
732566395037192000,0
732566395033125000,0
732566395058192000,0
732566395033145000,0
732566395054137000,0
732566395028967000,0
732566395058323000,0
732566395037188000,0
732566395058184000,0
732566395037352000,0
732566390834631000,0
732566395066651000,0
732566395041513000,0
732566395033125000,0
732566399248269000,0
732566399239873000,0
732566399235830000,0
732566399260975000,0
732566399248421000,0
732566399239873000,0
732566399244198000,0
732566403455181000,0
732566403446805000,0
732566403421602000,0
732566403438412000,0
732566403442561000,0
732566403442692000,0
732566403430134000,1
732566403434177000,0
732566403417551000,0
732566403446891000,0
732566403455328000,1
732566407620133000,0
732566407641104000,0
732566407620125000,0
732566407620108000,0
732566407628497000,0
732566407611847000,0
732566407620088000,0
732566407645303000,0
732566407620264000,1
732566407628481000,0
732566407637021000,0
732566407611855000,0
732566407620264000,0
732566407632835000,0
732566407641203000,0
732566407637008000,0
732566407611875000,0
732566407649563000,0
732566407645397000,0
732566407641174000,0
732566407620100000,0
732566411835412000,0
732566411810374000,0
732566411835548000,0
732566411806003000,0
732566411843916000,0
732566411822944000,0
732566411839689000,0
732566411839689000,0
732566411810328000,0
732566411806040000,0
732566411810382000,0
732566416012890000,0
732566416025485000,0
732566416033993000,0
732566416017133000,0
732566416034038000,0
732566416025522000,0
732566416029782000,0
732566416004682000,0
732566416017129000,0
732566416025604000,0
732566416038093000,0
732566416008831000,0
732566416038056000,0
732566416029704000,0
732566416012935000,0
732566420223988000,0
732566420232360000,0
732566420211544000,0
732566420219908000,0
732566420203135000,0
732566420219826000,0
732566420232540000,0
732566420219961000,0
732566420194755000,0
732566420232372000,0
732566420232491000,0
732566420232516000,0
732566420211569000,0
732566420198953000,0
732566420232536000,0
732566420198936000,0
732566424393109000,0
732566424401654000,0
732566424389091000,0
732566424414196000,1
732566424389059000,0
732566424410063000,0
732566424401642000,0
732566424426820000,0
732566424397435000,0
732566424388927000,0
732566424426807000,0
732566424410030000,0
732566424397304000,0
732566424422646000,0
732566424426820000,0
732566424426709000,0
732566428600045000,0
732566428620968000,0
732566428621124000,0
732566428612579000,0
732566428604240000,0
732566428608430000,0
732566428604371000,0
732566428616790000,0
732566428608397000,0
732566428591792000,0
732566428600177000,1
732566432777523000,0
732566432802726000,0
732566432798499000,0
732566432794444000,0
732566432786059000,0
732566432802837000,0
732566432781902000,0
732566432777658000,0
732566432802726000,0
732566432802820000,0
732566432794444000,0
732566432807027000,0
732566432785949000,0
732566432794305000,0
732566432794313000,0
732566432815292000,0
732566432794305000,0
732566432802710000,0
732566432811213000,0
732566432777708000,0
732566432794464000,0
732566432802710000,1
732566436971844000,1
732566436971848000,1
732566437009592000,0
732566436980253000,0
732566437005382000,0
732566437001302000,1
732566436988740000,0
732566437009756000,0
732566436980380000,0
732566436984447000,0
732566436976022000,0
732566437009760000,0
732566436972003000,0
732566436980253000,0
732566437009588000,0
732566437005496000,0
732566441191301000,0
732566441203917000,0
732566436984541000,0
732566436976185000,0
732566441187238000,0
732566441178849000,0
732566441195627000,0
732566441199841000,0
732566441166307000,0
732566441183056000,0
732566441183089000,0
732566441170440000,0
732566441174569000,0
732566441203880000,0
732566441204060000,0
732566445381427000,0
732566445381542000,0
732566445381419000,0
732566445360484000,0
732566445394145000,0
732566445398364000,0
732566445364806000,0
732566445389980000,0
732566445394125000,0
732566445394125000,0
732566445369004000,0
732566445394133000,0
732566445377348000,0
732566445377368000,0
732566449592504000,0
732566449575731000,0
732566449567470000,0
732566449571647000,0
732566449554883000,1
732566449588425000,0
732566449592603000,0
732566449567498000,0
732566449558950000,0
732566449584103000,0
732566449584230000,0
732566449575858000,0
732566453782610000,0
732566453782635000,0
732566453749228000,0
732566453757616000,0
732566453774324000,0
732566453757481000,0
732566453774389000,0
732566453753422000,0
732566453757612000,1
732566453782598000,0
732566453778534000,0
732566453753254000,1
732566453761675000,0
732566453778559000,1
732566453753373000,0
732566453778559000,0
732566453782782000,1
732566453782782000,0
732566453761806000,0
732566453786796000,1
732566457943347000,0
732566457976906000,0
732566457964335000,0
732566457956045000,0
732566457943532000,0
732566457956061000,0
732566457964339000,0
732566457960272000,0
732566457951851000,0
732566457960137000,0
732566457943478000,0
732566457981141000,0
732566457972863000,0
732566462171210000,0
732566462146085000,0
732566462154584000,0
732566462162866000,0
732566462171386000,0
732566462171320000,0
732566462171320000,0
732566462141993000,0
732566462167159000,0
732566462146060000,0
732566462167167000,0
732566462175556000,0
732566462158758000,0
732566462146220000,0
732566462162952000,0
732566462158668000,0
732566462146183000,0
732566462146175000,0
732566466348745000,0
732566466340389000,1
732566466369835000,0
732566466369724000,0
732566466369888000,0
732566466357236000,0
732566466348737000,0
732566466344559000,0
732566466365690000,0
732566466361451000,0
732566466369847000,0
732566466331959000,0
732566466332090000,0
732566466332135000,1
732566466361451000,0
732566466357256000,1
732566470564143000,0
732566470543221000,0
732566470538879000,0
732566470530474000,0
732566470547345000,1
732566470530609000,1
732566470530454000,0
732566474733167000,0
732566474737377000,1
732566474737357000,0
732566474724938000,0
732566474733330000,1
732566474720727000,0
732566474720748000,0
732566474729066000,0
732566474758447000,1
732566474720563000,0
732566474754298000,1
732566474733290000,0
732566474733294000,0
732566474733302000,0
732566474729066000,0
732566474741584000,0
732566474749936000,0
732566474745745000,0
732566474737488000,1
732566474724905000,0
732566474720711000,0
732566478923268000,0
732566478935888000,1
732566478915023000,0
732566478944227000,1
732566478936023000,0
732566478952653000,0
732566478944358000,0
732566478948602000,0
732566478914916000,0
732566478914916000,0
732566478944408000,1
732566478952796000,0
732566478948467000,1
732566483142726000,0
732566483130159000,0
732566483138548000,0
732566483125969000,0
732566483113529000,0
732566483113550000,1
732566483121885000,0
732566483130307000,0
732566483126079000,0
732566483109319000,0
732566483134468000,0
732566483109220000,0
732566483146969000,0
732566483130147000,0
732566483113546000,0
732566483121938000,0
732566487337050000,0
732566487303524000,0
732566487337042000,0
732566487324611000,1
732566487328653000,0
732566487311995000,0
732566487337075000,0
732566487328825000,0
732566487307817000,0
732566491527139000,1
732566491535692000,0
732566491497923000,1
732566491506217000,0
732566491510542000,0
732566491523101000,0
732566491510518000,0
732566491535704000,0
732566491535676000,0
732566491510379000,0
732566491514687000,1
732566491497816000,1
732566495721480000,0
732566495696327000,0
732566495725675000,0
732566495692132000,0
732566495717253000,1
732566495721619000,0
732566495704846000,0
732566495708975000,0
732566495730016000,0
732566495713198000,0
732566495729963000,0
732566495729988000,0
732566495696441000,0
732566495704715000,0
732566495721591000,0
732566495700603000,0
732566495704814000,0
732566495708991000,0
732566495713210000,0
732566499903213000,0
732566499894825000,0
732566499894780000,0
732566499915883000,0
732566499915911000,0
732566499899150000,0
732566499920122000,0
732566499898991000,0
732566499890737000,0
732566499915784000,0
732566499890602000,0
732566499886518000,0
732566499890762000,0
732566499894776000,0
732566499911737000,0
732566499924316000,0
732566504110068000,0
732566504080691000,0
732566504085049000,0
732566504097604000,0
732566504106005000,0
732566504101827000,0
732566504089084000,1
732566504080867000,1
732566504084902000,1
732566508283433000,0
732566508287725000,0
732566508304372000,0
732566508308664000,1
732566508279345000,0
732566508296143000,0
732566508300292000,0
732566508287590000,0
732566508296122000,0
732566508300198000,0
732566508283515000,0
732566508300309000,0
732566508296012000,0
732566508300345000,0
732566508304404000,1
732566512473506000,0
732566512502891000,0
732566512469336000,0
732566512507212000,0
732566512482017000,0
732566512507224000,0
732566512503001000,0
732566512486240000,0
732566512486232000,0
732566512490447000,0
732566512494502000,0
732566516667810000,0
732566516693008000,0
732566512494612000,0
732566516693111000,0
732566516672123000,0
732566516684689000,0
732566516663718000,1
732566516667834000,0
732566516697272000,0
732566516672127000,0
732566516672107000,0
732566516676223000,0
732566516701495000,0
732566516697207000,0
732566516697293000,0
732566516667941000,0
732566516697293000,1
732566516697289000,0
732566516684587000,0
732566516701356000,0
732566516672123000,0
732566520870511000,0
732566520862106000,0
732566520866300000,0
732566520883221000,0
732566520879010000,0
732566520858055000,1
732566520895836000,1
732566520879026000,0
732566520895836000,0
732566520879063000,0
732566520895668000,0
732566520866410000,0
732566520858063000,0
732566520862282000,1
732566520891593000,0
732566525073330000,0
732566525090136000,0
732566525090144000,0
732566525081747000,0
732566525056451000,0
732566525060735000,0
732566525090124000,0
732566525069119000,1
732566529263292000,0
732566529263305000,0
732566529246659000,0
732566529275925000,0
732566529267667000,0
732566529284395000,0
732566529246700000,0
732566529267663000,0
732566529284444000,0
732566529246630000,0
732566529246630000,0
732566529255035000,0
732566529250759000,0
732566529255051000,0
732566529246679000,0
732566529255084000,0
732566533470192000,0
732566533440868000,0
732566533440954000,0
732566533457711000,0
732566533461791000,0
732566533466022000,0
732566533470355000,0
732566533461803000,0
732566533445149000,0
732566533478748000,0
732566533453414000,0
732566533445194000,0
732566533465989000,1
732566537639367000,1
732566537673028000,0
732566537668821000,1
732566537656238000,0
732566537643549000,0
732566537643643000,0
732566537635160000,1
732566537652015000,0
732566537668809000,0
732566537647723000,0
732566537643676000,0
732566537664659000,0
732566537656144000,0
732566537643676000,0
732566537668723000,0
732566537668698000,0
732566537664528000,0
732566537647853000,0
732566537660473000,0
732566533461975000,0
732566541858808000,0
732566541837947000,1
732566541833736000,0
732566541846381000,0
732566541842055000,0
732566541858787000,0
732566541858935000,0
732566541833777000,0
732566541842153000,0
732566541862998000,0
732566541858787000,0
732566541858787000,1
732566541842026000,0
732566546057323000,0
732566546044748000,0
732566546023887000,0
732566546057298000,0
732566546044850000,0
732566546053226000,0
732566546028106000,0
732566546028110000,0
732566546032169000,1
732566550243217000,0
732566550234849000,0
732566550222393000,0
732566550255788000,0
732566550251635000,0
732566550218199000,0
732566550243238000,1
732566550218191000,0
732566550247559000,0
732566550222385000,0
732566550243357000,0
732566550226608000,0
732566550243222000,0
732566554424934000,0
732566554433311000,0
732566554412519000,1
732566554433327000,0
732566554412503000,0
732566554424971000,1
732566554450219000,0
732566554416718000,0
732566554441884000,0
732566554412360000,0
732566554412454000,0
732566554420912000,0
732566554420892000,0
732566554446074000,0
732566554450268000,1
732566554420744000,1
732566554412524000,0
732566554420875000,1
732566554450268000,0
732566554437653000,0
732566558636020000,0
732566558606774000,0
732566558627779000,0
732566558636139000,0
732566558636118000,0
732566562809336000,0
732566562817724000,0
732566562817761000,1
732566562826134000,1
732566562817769000,0
732566562834665000,0
732566562805272000,0
732566562817855000,0
732566562801062000,0
732566562813714000,0
732566562801095000,0
732566562822099000,0
732566562801062000,0
732566562813710000,0
732566562813575000,1
732566562817769000,0
732566562805256000,1
732566567016239000,0
732566567024611000,0
732566566995255000,0
732566566995395000,0
732566567024648000,0
732566567033131000,0
732566567024747000,1
732566567020532000,0
732566567003816000,0
732566566995399000,1
732566567024787000,0
732566567020601000,0
732566566995382000,1
732566567007981000,0
732566567020564000,1
732566567012164000,0
732566567020532000,0
732566566995399000,0
732566571202269000,0
732566571193885000,0
732566571202294000,0
732566571198079000,0
732566571189699000,0
732566571189604000,0
732566571197956000,0
732566571193766000,0
732566575392297000,0
732566575409037000,0
732566575404847000,0
732566575404945000,0
732566575392412000,0
732566575384044000,0
732566575404995000,0
732566575413400000,0
732566575388185000,0
732566575384007000,0
732566575388238000,1
732566575392379000,0
732566575388234000,0
732566575383871000,1
732566579578208000,0
732566579603350000,0
732566579616047000,0
732566579586728000,0
732566579607699000,0
732566579607638000,0
732566579599278000,1
732566579586564000,0
732566579599139000,0
732566579582472000,0
732566579590930000,0
732566579599290000,0
732566579582378000,0
732566579590750000,0
732566583780876000,0
732566583789281000,0
732566583772488000,0
732566583797649000,0
732566583772488000,1
732566583797649000,0
732566583776797000,0
732566583781011000,0
732566583776838000,0
732566583789400000,0
732566583801958000,0
732566583793623000,1
732566583789380000,1
732566583793603000,0
732566583810331000,0
732566583772582000,0
732566583806059000,1
732566583789265000,1
732566587975172000,0
732566587979354000,0
732566587983569000,0
732566587966947000,0
732566587996295000,0
732566587979358000,0
732566587979469000,0
732566587987874000,0
732566587983725000,0
732566587983733000,0
732566587996262000,0
732566587991949000,0
732566587975307000,1
732566587987927000,1
732566592182084000,0
732566592169513000,0
732566592173658000,0
732566592169484000,0
732566592177996000,0
732566592194646000,1
732566592178029000,1
732566592190570000,0
732566592198972000,0
732566592178029000,0
732566592190570000,0
732566592173773000,0
732566592190566000,0
732566592199000000,0
732566592198836000,0
732566592190591000,1
732566592186245000,0
732566592165450000,0
732566596359721000,0
732566596393173000,1
732566596372337000,1
732566596359573000,0
732566596380725000,0
732566596359578000,0
732566596393276000,0
732566596384776000,0
732566596384870000,0
732566600570655000,0
732566600566575000,0
732566600558215000,0
732566600554025000,0
732566600549700000,0
732566600562287000,0
732566600579187000,1
732566600575013000,0
732566600566637000,0
732566600579224000,0
732566600562397000,0
732566604769153000,0
732566604781748000,0
732566604773360000,0
732566604752388000,0
732566604744000000,0
732566604781752000,0
732566604760949000,1
732566604760928000,1
732566604744122000,0
732566604773368000,0
732566604752531000,0
732566604769309000,0
732566604781773000,0
732566604744004000,0
732566604752396000,1
732566604744172000,0
732566600574870000,1
732566608971883000,0
732566608963478000,0
732566608967696000,0
732566608967651000,1
732566608976077000,0
732566608955068000,0
732566608971883000,1
732566608963613000,1
732566608942498000,0
732566608967655000,1
732566608963633000,0
732566608955113000,0
732566608967766000,1
732566608955117000,0
732566608971989000,1
732566613161992000,0
732566613170364000,0
732566613149372000,0
732566613149393000,0
732566613166330000,0
732566613145321000,0
732566613136937000,0
732566613141139000,1
732566613145358000,1
732566613132730000,0
732566613149508000,0
732566613141164000,0
732566613141148000,0
732566613136794000,0
732566613153731000,0
732566613157782000,0
732566617331143000,0
732566617335300000,0
732566617343693000,1
732566617352110000,0
732566617347920000,0
732566617356296000,0
732566617327047000,1
732566617327014000,0
732566617343857000,0
732566617335468000,0
732566617335431000,0
732566621521203000,0
732566621538128000,0
732566621554889000,0
732566621559136000,0
732566621521318000,0
732566621554889000,1
732566621559100000,1
732566621554905000,1
732566621546545000,1
732566621525553000,0
732566621554905000,0
732566621558968000,0
732566621533803000,0
732566621554922000,0
732566625749209000,0
732566625719833000,0
732566625715687000,0
732566629943411000,0
732566629930799000,0
732566629914006000,0
732566629914141000,0
732566629943546000,0
732566629914182000,0
732566629909967000,1
732566629922541000,0
732566629930938000,0
732566629947716000,1
732566629926736000,0
732566629909926000,1
732566629939175000,1
732566634141864000,0
732566634104136000,0
732566634112504000,0
732566634104132000,0
732566634104119000,0
732566634112524000,0
732566634108473000,0
732566634137801000,0
732566634125251000,0
732566634133496000,1
732566634142020000,0
732566634104230000,1
732566638323634000,0
732566638331994000,1
732566638331994000,0
732566638311149000,0
732566638302744000,0
732566638336344000,0
732566638302757000,0
732566638332137000,1
732566638332109000,1
732566638327800000,0
732566638311137000,0
732566638315381000,1
732566638302761000,0
732566638323634000,0
732566638336180000,1
732566642513695000,0
732566642522096000,1
732566638323732000,1
732566642501112000,0
732566642513830000,0
732566642501267000,0
732566642496938000,0
732566642497049000,0
732566642530521000,0
732566642497098000,1
732566642513879000,0
732566642509521000,0
732566642530607000,0
732566642526327000,0
732566642526392000,0
732566642501112000,0
732566642501116000,0
732566642526458000,0
732566642513707000,0
732566642509505000,1
732566646687076000,0
732566646716424000,0
732566646720631000,0
732566646687158000,1
732566646687076000,0
732566646691222000,1
732566646708036000,1
732566646708011000,0
732566646703940000,0
732566646724776000,0
732566646699631000,0
732566646720725000,1
732566646695559000,1
732566646703952000,0
732566646691398000,0
732566646712324000,0
732566650906513000,1
732566650910822000,0
732566650902307000,0
732566650919195000,1
732566650889863000,0
732566650906628000,0
732566650889855000,0
732566650898272000,0
732566650906632000,0
732566650894061000,0
732566650906661000,0
732566655079850000,0
732566655079879000,0
732566655075652000,0
732566655109345000,0
732566655100977000,0
732566655113527000,1
732566655105176000,0
732566655096750000,0
732566655084155000,0
732566655096738000,0
732566655113519000,0
732566655113560000,0
732566655109353000,0
732566655088394000,1
732566655109374000,0
732566655100813000,0
732566655105131000,1
732566655088402000,0
732566655080014000,0
732566655075635000,0
732566659278365000,0
732566659274281000,0
732566659286864000,0
732566659278492000,1
732566659269960000,0
732566659274289000,0
732566659282539000,0
732566659270054000,0
732566659295240000,0
732566659274264000,0
732566659299447000,1
732566659295236000,1
732566659291091000,0
732566659303674000,0
732566663485260000,1
732566663468568000,0
732566663489409000,0
732566663489565000,1
732566663476982000,1
732566663489585000,0
732566663472648000,0
732566663464243000,0
732566663493718000,0
732566663481151000,0
732566663489409000,0
732566663464428000,0
732566663481151000,0
732566667666948000,0
732566667692106000,0
732566667675509000,0
732566667675509000,0
732566667683758000,0
732566667692257000,0
732566667679699000,0
732566667667071000,1
732566667666936000,0
732566667662889000,0
732566667667100000,0
732566667679568000,0
732566667658727000,0
732566667675361000,1
732566667696296000,0
732566667696333000,1
732566667667079000,0
732566667671306000,0
732566671861285000,1
732566671882248000,0
732566671857230000,0
732566671882367000,0
732566671857226000,0
732566671882342000,0
732566671853036000,0
732566671873970000,1
732566671852868000,0
732566671882359000,0
732566671890743000,0
732566671853007000,0
732566676047204000,0
732566676047192000,1
732566676051505000,0
732566676085039000,0
732566676047340000,1
732566676063937000,1
732566676076560000,0
732566676076700000,0
732566676085060000,1
732566676063937000,1
732566676076651000,1
732566676076663000,1
732566676076663000,0
732566676055708000,0
732566676059902000,0
732566676051362000,0
732566676059775000,0
732566676068274000,0
732566676047335000,0
732566676080845000,0
732566676076528000,0
732566676072477000,0
732566680249893000,1
732566680279245000,0
732566680271000000,0
732566680250028000,0
732566680270840000,0
732566680245690000,0
732566680275198000,0
732566680279343000,0
732566680275145000,0
732566680254218000,0
732566680245699000,0
732566680245809000,0
732566680279343000,0
732566680254042000,0
732566680245666000,0
732566684460974000,0
732566684452589000,0
732566684469330000,0
732566684460945000,1
732566684456890000,0
732566684465308000,1
732566684444152000,0
732566684452655000,0
732566684460941000,0
732566684448530000,1
732566684473692000,0
732566684465127000,0
732566684456878000,0
732566684473696000,1
732566684452725000,0
732566684444267000,0
732566684456866000,1
732566688651088000,0
732566688638476000,0
732566688646959000,0
732566688659472000,0
732566688655368000,0
732566688655270000,0
732566688634393000,0
732566688634274000,0
732566688646881000,0
732566688659464000,0
732566688663802000,0
732566692828611000,0
732566692824527000,0
732566692858057000,1
732566692849685000,0
732566692849668000,0
732566692862251000,0
732566692841279000,0
732566692849701000,0
732566692824388000,0
732566692849685000,0
732566692845355000,0
732566692857975000,0
732566697056469000,0
732566697039663000,0
732566697048056000,1
732566697031279000,0
732566697035629000,0
732566697052246000,1
732566697018679000,0
732566697023046000,0
732566697018855000,0
732566697044025000,0
732566697043853000,1
732566697035501000,0
732566697031303000,0
732566697044025000,0
732566697043956000,1
732566697043862000,0
732566697056436000,0
732566697039827000,1
732566701225599000,0
732566701217210000,0
732566701213164000,0
732566701225599000,0
732566701238293000,1
732566701242495000,0
732566701217223000,0
732566701212991000,0
732566701225709000,0
732566701229871000,1
732566705407287000,0
732566705428300000,0
732566705445069000,0
732566705411662000,0
732566705419981000,0
732566705419887000,0
732566705440875000,0
732566709601624000,0
732566709626769000,0
732566709614346000,0
732566709635142000,0
732566709618479000,0
732566709635158000,0
732566709635305000,0
732566709614346000,0
732566709614317000,0
732566709618385000,1
732566709614215000,0
732566709605786000,0
732566709635326000,1
732566709631095000,1
732566713796067000,0
732566713821069000,1
732566713804292000,0
732566713821188000,0
732566713796067000,0
732566713829581000,0
732566713833824000,1
732566713796055000,0
732566713825264000,1
732566713825255000,0
732566713829560000,0
732566713800270000,0
732566713817039000,0
732566713800216000,0
732566713829630000,0
